BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0


58050,-3.582062519549871E-05,58050,-0.99891693041457119,58050,0.00053566980934143069,58050,37.060705620217327,58050,0,58050,37.06,58050,0.00054,58050,-0.00171,58050,-5.3855999999999993,58050,18.5232,58050,0,58050,0,58050,0.0067806243896484375,58050,37.079887390136719,58050,-3.9404452213732464,58050,2043.9284211173433,58050,90,58050,52.938,58050,15,58050,15,58050,31,58050,885
58060,-6.7856734035935468E-06,58060,-0.99941890599140637,58060,0.00053601176261901858,58060,37.050694589209556,58060,0,58060,37.05,58060,0.00054,58060,-0.00169,58060,-4.488,58060,18.5232,58060,0,58060,0,58060,0.007038116455078125,58060,37.069845199584961,58060,-3.9404319173666957,58060,2043.9385100529396,58060,90,58060,52.948,58060,15,58060,15,58060,31,58060,895
58070,-2.1001624094329089E-06,58070,-0.99782450578085191,58070,0.00053601176261901858,58070,37.040710236954695,58070,0,58070,37.04,58070,0.00054,58070,-0.0017,58070,-4.4064,58070,18.6864,58070,0,58070,0,58070,0.0067806243896484375,58070,37.060146331787109,58070,-3.9404199028702971,58070,2043.944230825143,58070,90,58070,52.958,58070,15,58070,15,58070,31,58070,905
58080,1.448513215533164E-05,58080,-0.99784054776857412,58080,0.00053618273925781247,58080,37.030717162799839,58080,0,58080,37.03,58080,0.00054,58080,-0.00171,58080,-4.896,58080,18.9312,58080,0,58080,0,58080,0.006694793701171875,58080,37.050275802612305,58080,-3.9404068271709867,58080,2043.9451057304686,58080,90,58080,52.968,58080,15,58080,15,58080,31,58080,915
58090,-1.4645674421820919E-05,58090,-0.99790040783943668,58090,0.00053584078598022458,58090,37.020723575592044,58090,0,58090,37.02,58090,0.00054,58090,-0.00172,58090,-4.8144,58090,18.768,58090,0,58090,0,58090,0.0069522857666015625,58090,37.04014778137207,58090,-3.9403906641410069,58090,2043.9416788268463,58090,90,58090,52.978,58090,15,58090,15,58090,31,58090,925
58100,1.1618514430894761E-06,58100,-0.99777428208514873,58100,0.00053601176261901858,58100,37.010729988384249,58100,0,58100,37.01,58100,0.00054,58100,-0.00172,58100,-4.1615999999999991,58100,18.9312,58100,0,58100,0,58100,0.007038116455078125,58100,37.030277252197266,58100,-3.9403687005401515,58100,2043.935051259667,58100,90,58100,52.988,58100,15,58100,15,58100,31,58100,935
58110,-4.7965302179732861E-07,58110,-0.99792926356598011,58110,0.00053601176261901858,58110,37.000734519982338,58110,0,58110,37,58110,0.00054,58110,-0.00173,58110,-4.488,58110,19.094399999999997,58110,0,58110,0,58110,0.006866455078125,58110,37.020492553710938,58110,-3.9403393947993965,58110,2043.926512270295,58110,90,58110,52.998,58110,15,58110,15,58110,31,58110,945
58120,3.2108888058510462E-06,58120,-0.9971868450951441,58120,0.00053601176261901858,58120,36.990752390956878,58120,0,58120,36.99,58120,0.00054,58120,-0.00175,58120,-4.4064,58120,19.2576,58120,0,58120,0,58120,0.0069522857666015625,58120,37.01045036315918,58120,-3.9403048531500984,58120,2043.9175256318076,58120,90,58120,53.008,58120,15,58120,15,58120,31,58120,955
58130,3.0804356869240209E-06,58130,-0.99780133616952671,58130,0.00053601176261901858,58130,36.980758290696144,58130,0,58130,36.98,58130,0.00054,58130,-0.00176,58130,-4.4064,58130,18.768,58130,0,58130,0,58130,0.0071239471435546875,58130,37.000322341918945,58130,-3.9402647427031079,58130,2043.9098494606485,58130,90,58130,53.018,58130,15,58130,15,58130,31,58130,965
58140,-2.9716309064677535E-05,58140,-0.99814208151155959,58140,0.00053566980934143069,58140,36.970761625170709,58140,0,58140,36.97,58140,0.00054,58140,-0.00176,58140,-4.7328,58140,18.9312,58140,0,58140,0,58140,0.006866455078125,58140,36.990280151367188,58140,-3.9402177168662087,58140,2043.9055473916792,58140,90,58140,53.028,58140,15,58140,15,58140,31,58140,975
58150,1.8484089457061829E-05,58150,-0.99891235967647685,58150,0.00053618273925781247,58150,36.960756408762933,58150,0,58150,36.96,58150,0.00054,58150,-0.00176,58150,-4.4064,58150,19.0128,58150,0,58150,0,58150,0.0069522857666015625,58150,36.980323791503906,58150,-3.9401643482254736,58150,2043.9062727459407,58150,90,58150,53.038,58150,15,58150,15,58150,31,58150,985
58160,1.4452180506802839E-05,58160,-0.99942562369631371,58160,0.00053618273925781247,58160,36.950747258949285,58160,0,58160,36.95,58160,0.00054,58160,-0.00175,58160,-4.8144,58160,18.9312,58160,0,58160,0,58160,0.0069522857666015625,58160,36.970281600952148,58160,-3.9401061903726955,58160,2043.9130222411168,58160,90,58160,53.048,58160,15,58160,15,58160,31,58160,995
58170,8.0552719762993886E-07,58170,-0.99982417673311486,58170,0.00053601176261901858,58170,36.940732807588581,58170,0,58170,36.94,58170,0.00054,58170,-0.00174,58170,-4.488,58170,18.6864,58170,0,58170,0,58170,0.006694793701171875,58170,36.9605827331543,58170,-3.9400464653588605,58170,2043.9257710585923,58170,90,58170,53.058,58170,15,58170,15,58170,32,58170,5
58180,3.7120139563866462E-05,58180,-1.0001477978192457,58180,0.00053635371589660647,58180,36.9307195533514,58180,0,58180,36.93,58180,0.00054,58180,-0.00172,58180,-4.2432,58180,19.094399999999997,58180,0,58180,0,58180,0.0069522857666015625,58180,36.950368881225586,58180,-3.9399861885956926,58180,2043.9433973491639,58180,90,58180,53.068,58180,15,58180,15,58180,32,58180,15
58190,1.0947552501289728E-05,58190,-0.99954497576936818,58190,0.00053601176261901858,58190,36.920715021014217,58190,0,58190,36.92,58190,0.00054,58190,-0.00172,58190,-4.6512,58190,18.9312,58190,0,58190,0,58190,0.006866455078125,58190,36.940240859985352,58190,-3.939925460498273,58190,2043.9640698254641,58190,90,58190,53.078,58190,15,58190,15,58190,32,58190,25
58200,-1.5757551899615332E-05,58200,-0.99958187335559334,58200,0.00053566980934143069,58200,36.91070860748291,58200,0,58200,36.91,58200,0.00054,58200,-0.00171,58200,-4.3248,58200,18.6048,58200,0,58200,0,58200,0.0069522857666015625,58200,36.930112838745117,58200,-3.9398599409653832,58200,2043.9855552620645,58200,90,58200,53.088,58200,15,58200,15,58200,32,58200,35
58210,-6.5835045615163594E-06,58210,-0.99921753236199418,58210,0.00053566980934143069,58210,36.900706127357488,58210,0,58210,36.9,58210,0.00054,58210,-0.00171,58210,-4.4064,58210,19.094399999999997,58210,0,58210,0,58210,0.006866455078125,58210,36.920242309570312,58210,-3.9397840174253522,58210,2044.0057788999445,58210,90,58210,53.098,58210,15,58210,15,58210,32,58210,45
58220,1.4602048903017373E-05,58220,-0.99854681529370237,58220,0.00053584078598022458,58220,36.890713737273217,58220,0,58220,36.89,58220,0.00054,58220,-0.00172,58220,-4.4064,58220,18.6048,58220,0,58220,0,58220,0.0069522857666015625,58220,36.9100284576416,58220,-3.9396889482062312,58220,2044.0228957708061,58220,90,58220,53.108,58220,15,58220,15,58220,32,58220,55
58230,-1.7389317932496243E-05,58230,-0.99885781130553208,58230,0.00053549883270263669,58230,36.880712454271318,58230,0,58230,36.88,58230,0.00054,58230,-0.00171,58230,-3.9168,58230,18.278399999999998,58230,0,58230,0,58230,0.006866455078125,58230,36.899986267089844,58230,-3.9395681903734068,58230,2044.0357602767026,58230,90,58230,53.118,58230,15,58230,15,58230,32,58230,65
58240,-5.4231527044260424E-05,58240,-0.99881919700833932,58240,0.0005351568794250488,58240,36.8707096321106,58240,0,58240,36.87,58240,0.00054,58240,-0.0017,58240,-4.488,58240,18.9312,58240,0,58240,0,58240,0.0069522857666015625,58240,36.890029907226562,58240,-3.9394202919495402,58240,2044.0439205823866,58240,90,58240,53.128,58240,15,58240,15,58240,32,58240,75
58250,2.4706299582820897E-06,58250,-0.99778219265076507,58250,0.00053566980934143069,58250,36.860723569679266,58250,0,58250,36.86,58250,0.00054,58250,-0.00172,58250,-4.6512,58250,19.094399999999997,58250,0,58250,0,58250,0.007038116455078125,58250,36.880159378051758,58250,-3.9392484593841619,58250,2044.0470194673769,58250,90,58250,53.138,58250,15,58250,15,58250,32,58250,85
58260,3.2769344477765456E-05,58260,-0.99753295746194937,58260,0.00053601176261901858,58260,36.850733744859696,58260,0,58260,36.85,58260,0.00054,58260,-0.00173,58260,-4.3248,58260,18.768,58260,0,58260,0,58260,0.007038116455078125,58260,36.8701171875,58260,-3.9390524412608281,58260,2044.0452181104781,58260,90,58260,53.148,58260,15,58260,15,58260,32,58260,95
58270,-2.6952637538880245E-05,58270,-0.99764973170733473,58270,0.0005353278560638428,58270,36.840743406987194,58270,0,58270,36.84,58270,0.00054,58270,-0.00174,58270,-3.9168,58270,19.094399999999997,58270,0,58270,0,58270,0.0069522857666015625,58270,36.859989166259766,58270,-3.9388357216238612,58270,2044.0395232610833,58270,90,58270,53.158,58270,15,58270,15,58270,32,58270,105
58280,-9.2841536231918462E-06,58280,-0.99843116083127481,58280,0.00053549883270263669,58280,36.830737506508832,58280,0,58280,36.83,58280,0.00054,58280,-0.00173,58280,-4.2432,58280,19.094399999999997,58280,0,58280,0,58280,0.0069522857666015625,58280,36.850118637084961,58280,-3.9386010965837461,58280,2044.0315711739318,58280,90,58280,53.168,58280,15,58280,15,58280,32,58280,115
58290,-2.1407640254671309E-05,58290,-0.99822394230390055,58290,0.0005353278560638428,58290,36.820740327930451,58290,0,58290,36.82,58290,0.00054,58290,-0.00173,58290,-3.9168,58290,18.9312,58290,0,58290,0,58290,0.0069522857666015625,58290,36.83990478515625,58290,-3.9383506204273933,58290,2044.0228008409717,58290,90,58290,53.178,58290,15,58290,15,58290,32,58290,125
58300,-4.942749829159495E-06,58300,-0.99754309716054634,58300,0.00053549883270263669,58300,36.810754778552059,58300,0,58300,36.81,58300,0.00054,58300,-0.00175,58300,-4.8144,58300,19.3392,58300,0,58300,0,58300,0.0067806243896484375,58300,36.830291748046875,58300,-3.938087394847499,58300,2044.0142696801827,58300,90,58300,53.188,58300,15,58300,15,58300,32,58300,135
58310,-1.3987277197505721E-06,58310,-0.99786900178567606,58310,0.00053549883270263669,58310,36.800760507273679,58310,0,58310,36.8,58310,0.00054,58310,-0.00176,58310,-4.488,58310,19.094399999999997,58310,0,58310,0,58310,0.0071239471435546875,58310,36.820077896118164,58310,-3.9378151382441287,58310,2044.0072717185424,58310,90,58310,53.198,58310,15,58310,15,58310,32,58310,145
58320,1.271365013843856E-05,58320,-0.99793697638474566,58320,0.00053566980934143069,58320,36.790769314312939,58320,0,58320,36.79,58320,0.00054,58320,-0.00177,58320,-4.6512,58320,18.6864,58320,0,58320,0,58320,0.006866455078125,58320,36.809864044189453,58320,-3.9375364437008145,58320,2044.0033641585696,58320,90,58320,53.208,58320,15,58320,15,58320,32,58320,155
58330,-1.9293790941187558E-05,58330,-0.99908095589124812,58330,0.0005353278560638428,58330,36.78075896737576,58330,0,58330,36.78,58330,0.00054,58330,-0.00176,58330,-4.9776,58330,19.0128,58330,0,58330,0,58330,0.0067806243896484375,58330,36.799736022949219,58330,-3.9372562243166054,58330,2044.0040441334127,58330,90,58330,53.218,58330,15,58330,15,58330,32,58330,165
58340,-3.0558439158679142E-06,58340,-0.999341214338766,58340,0.00053549883270263669,58340,36.770752040791514,58340,0,58340,36.77,58340,0.00054,58340,-0.00176,58340,-4.6512,58340,19.0128,58340,0,58340,0,58340,0.0069522857666015625,58340,36.789779663085938,58340,-3.9369799323723238,58340,2044.0101958021014,58340,90,58340,53.228,58340,15,58340,15,58340,32,58340,175
58350,1.3276664015419218E-05,58350,-1.0002070988305067,58350,0.00053566980934143069,58350,36.760732458901408,58350,0,58350,36.76,58350,0.00054,58350,-0.00174,58350,-4.8144,58350,18.441599999999998,58350,0,58350,0,58350,0.0067806243896484375,58350,36.7796516418457,58350,-3.936713512827561,58350,2044.0216530937041,58350,90,58350,53.238,58350,15,58350,15,58350,32,58350,185
58360,-1.4665370562449902E-05,58360,-1.0003593608614498,58360,0.0005353278560638428,58360,36.750715955328943,58360,0,58360,36.75,58360,0.00054,58360,-0.00172,58360,-4.3248,58360,19.0128,58360,0,58360,0,58360,0.006866455078125,58360,36.769523620605469,58360,-3.9364612646270731,58360,2044.0372424316549,58360,90,58360,53.248,58360,15,58360,15,58360,32,58360,195
58370,1.8071571601805541E-05,58370,-0.99968366524306318,58370,0.00053566980934143069,58370,36.740710909938812,58370,0,58370,36.74,58370,0.00054,58370,-0.00171,58370,-3.672,58370,19.094399999999997,58370,0,58370,0,58370,0.0069522857666015625,58370,36.759653091430664,58370,-3.9362256477172788,58370,2044.0547927830405,58370,90,58370,53.258,58370,15,58370,15,58370,32,58370,205
58380,-7.877278391552465E-07,58380,-0.99963180017893671,58380,0.00053549883270263669,58380,36.730703128266335,58380,0,58380,36.73,58380,0.00054,58380,-0.00171,58380,-4.2432,58380,18.5232,58380,0,58380,0,58380,0.00720977783203125,58380,36.749696731567383,58380,-3.9360062673750273,58380,2044.0718116932467,58380,90,58380,53.268,58380,15,58380,15,58380,32,58380,215
58390,-1.0845893768955427E-06,58390,-0.99840019153487813,58390,0.00053549883270263669,58390,36.720714671587949,58390,0,58390,36.72,58390,0.00054,58390,-0.00172,58390,-4.8144,58390,19.176,58390,0,58390,0,58390,0.0069522857666015625,58390,36.739139556884766,58390,-3.9358064984488927,58390,2044.0860605675427,58390,90,58390,53.278,58390,15,58390,15,58390,32,58390,225
58400,-1.8246671605612813E-05,58400,-0.99866086852396574,58400,0.0005353278560638428,58400,36.710716979956629,58400,0,58400,36.71,58400,0.00054,58400,-0.00172,58400,-4.2432,58400,18.6048,58400,0,58400,0,58400,0.007038116455078125,58400,36.729183197021484,58400,-3.9356278921971768,58400,2044.0960195927105,58400,90,58400,53.288,58400,15,58400,15,58400,32,58400,235
58410,8.5679188753580446E-07,58410,-0.99898608813214274,58410,0.00053549883270263669,58410,36.700712789654737,58410,0,58410,36.7,58410,0.00054,58410,-0.00171,58410,-4.1615999999999991,58410,18.278399999999998,58410,0,58410,0,58410,0.006866455078125,58410,36.719398498535156,58410,-3.9354724963342171,58410,2044.1012484209018,58410,90,58410,53.298,58410,15,58410,15,58410,32,58410,245
58420,-1.5863863087328339E-06,58420,-0.99884434377095344,58420,0.00053549883270263669,58420,36.690710822582247,58420,0,58420,36.69,58420,0.00054,58420,-0.00171,58420,-4.488,58420,18.9312,58420,0,58420,0,58420,0.0067806243896484375,58420,36.709184646606445,58420,-3.9353392423345239,58420,2044.1015724200859,58420,90,58420,53.308,58420,15,58420,15,58420,32,58420,255
58430,-1.3626036967548043E-05,58430,-0.998465354583627,58430,0.0005353278560638428,58430,36.680714328074458,58430,0,58430,36.68,58430,0.00054,58430,-0.00171,58430,-3.8352,58430,19.094399999999997,58430,0,58430,0,58430,0.007038116455078125,58430,36.698884963989258,58430,-3.9352290535331131,58430,2044.0968291109382,58430,90,58430,53.318,58430,15,58430,15,58430,32,58430,265
58440,2.2381531524458268E-06,58440,-0.99775491621727785,58440,0.00053549883270263669,58440,36.670724503254895,58440,0,58440,36.67,58440,0.00054,58440,-0.00172,58440,-4.6512,58440,18.6864,58440,0,58440,0,58440,0.007038116455078125,58440,36.6888427734375,58440,-3.9351393684047973,58440,2044.0871675176766,58440,90,58440,53.328,58440,15,58440,15,58440,32,58440,275
58450,2.8960956085716111E-06,58450,-0.99830269789439818,58450,0.00053549883270263669,58450,36.660725272464752,58450,0,58450,36.66,58450,0.00054,58450,-0.00172,58450,-4.488,58450,19.0128,58450,0,58450,0,58450,0.0069522857666015625,58450,36.6793155670166,58450,-3.9350683531435822,58450,2044.073246894716,58450,90,58450,53.338,58450,15,58450,15,58450,32,58450,285
58460,2.1522669350366049E-05,58460,-0.99849774179864914,58460,0.00053566980934143069,58460,36.650721424198153,58460,0,58460,36.65,58460,0.00054,58460,-0.00172,58460,-4.08,58460,18.9312,58460,0,58460,0,58460,0.0071239471435546875,58460,36.668930053710938,58460,-3.9350121901032624,58460,2044.0562836360114,58460,90,58460,53.348,58460,15,58460,15,58460,32,58460,295
58470,-1.1795702502294305E-05,58470,-0.99787679228663329,58470,0.0005353278560638428,58470,36.640730915308,58470,0,58470,36.64,58470,0.00054,58470,-0.00173,58470,-4.7328,58470,18.6048,58470,0,58470,0,58470,0.0071239471435546875,58470,36.659059524536133,58470,-3.9349680089187453,58470,2044.0372593439392,58470,90,58470,53.358,58470,15,58470,15,58470,32,58470,305
58480,4.1383103323124989E-06,58480,-0.9974130552697883,58480,0.00053549883270263669,58480,36.630744339823728,58480,0,58480,36.63,58480,0.00054,58480,-0.00174,58480,-4.4064,58480,19.4208,58480,0,58480,0,58480,0.006866455078125,58480,36.648845672607422,58480,-3.9349345214140929,58480,2044.0172420337713,58480,90,58480,53.368,58480,15,58480,15,58480,32,58480,315
58490,3.8352167223039752E-06,58490,-0.99743142236326277,58490,0.00053549883270263669,58490,36.620757080268859,58490,0,58490,36.62,58490,0.00054,58490,-0.00175,58490,-4.8144,58490,19.3392,58490,0,58490,0,58490,0.00652313232421875,58490,36.638545989990234,58490,-3.934910400037603,58490,2043.9978249312469,58490,90,58490,53.378,58490,15,58490,15,58490,32,58490,325
58500,4.0794147592156395E-06,58500,-0.99786294433000511,58500,0.00053549883270263669,58500,36.610765203237534,58500,0,58500,36.61,58500,0.00054,58500,-0.00177,58500,-4.3248,58500,18.6048,58500,0,58500,0,58500,0.0069522857666015625,58500,36.628761291503906,58500,-3.9348938988384861,58500,2043.9811094399036,58500,90,58500,53.388,58500,15,58500,15,58500,32,58500,335
58510,4.3598227804616171E-06,58510,-0.99884103747852182,58510,0.00053549883270263669,58510,36.600757079529764,58510,0,58510,36.6,58510,0.00054,58510,-0.00176,58510,-4.6512,58510,19.094399999999997,58510,0,58510,0,58510,0.0069522857666015625,58510,36.618547439575195,58510,-3.9348837387104521,58510,2043.9692903324512,58510,90,58510,53.398,58510,15,58510,15,58510,32,58510,345
58520,1.8519388480747208E-05,58520,-0.99948465704935519,58520,0.00053566980934143069,58520,36.590748100733762,58520,0,58520,36.59,58520,0.00054,58520,-0.00175,58520,-4.2432,58520,18.768,58520,0,58520,0,58520,0.0067806243896484375,58520,36.608076095581055,58520,-3.9348778213037141,58520,2043.9637795410135,58520,90,58520,53.408,58520,15,58520,15,58520,32,58520,355
58530,-1.1629968873749567E-05,58530,-1.0002961641308281,58530,0.0005353278560638428,58530,36.580726466631894,58530,0,58530,36.58,58530,0.00054,58530,-0.00173,58530,-4.6512,58530,18.441599999999998,58530,0,58530,0,58530,0.0069522857666015625,58530,36.598291397094727,58530,-3.9348758424357251,58530,2043.9649143264983,58530,90,58530,53.418,58530,15,58530,15,58530,32,58530,365
58540,-2.5307104318917267E-05,58540,-1.0001522912573115,58540,0.0005351568794250488,58540,36.570714067482953,58540,0,58540,36.57,58540,0.00054,58540,-0.00172,58540,-3.9168,58540,19.0128,58540,0,58540,0,58540,0.006866455078125,58540,36.588592529296875,58540,-3.9348757913487553,58540,2043.9716842131693,58540,90,58540,53.428,58540,15,58540,15,58540,32,58540,375
58550,2.7510088193414931E-06,58550,-1.0004783016743832,58550,0.00053549883270263669,58550,36.56069619576931,58550,0,58550,36.56,58550,0.00054,58550,-0.0017,58550,-4.4064,58550,18.9312,58550,0,58550,0,58550,0.0069522857666015625,58550,36.578464508056641,58550,-3.9348756177095403,58550,2043.9820421688646,58550,90,58550,53.438,58550,15,58550,15,58550,32,58550,385
58560,2.1776209587720859E-05,58560,-0.999806844978646,58560,0.00053566980934143069,58560,36.550689269185071,58560,0,58560,36.55,58560,0.00054,58560,-0.00169,58560,-4.9776,58560,18.6864,58560,0,58560,0,58560,0.006694793701171875,58560,36.568422317504883,58560,-3.9348746306793991,58560,2043.99342439995,58560,90,58560,53.448,58560,15,58560,15,58560,32,58560,395
58570,-9.1155622944986621E-06,58570,-0.99846554626549944,58570,0.0005353278560638428,58570,36.540702009630209,58570,0,58570,36.54,58570,0.00054,58570,-0.00171,58570,-4.3248,58570,18.9312,58570,0,58570,0,58570,0.007038116455078125,58570,36.558551788330078,58570,-3.9348721331636112,58570,2044.0030442377411,58570,90,58570,53.458,58570,15,58570,15,58570,32,58570,405
58580,2.377459730931448E-05,58580,-0.99880557438490913,58580,0.00053566980934143069,58580,36.53070123968125,58580,0,58580,36.53,58580,0.00054,58580,-0.0017,58580,-4.1615999999999991,58580,18.5232,58580,0,58580,0,58580,0.0067806243896484375,58580,36.548252105712891,58580,-3.9348663322403192,58580,2044.0090129682242,58580,90,58580,53.468,58580,15,58580,15,58580,32,58580,415
58590,-9.132420869277478E-06,58590,-0.99831758526816239,58590,0.0005353278560638428,58590,36.520708849596978,58590,0,58590,36.52,58590,0.00054,58590,-0.00171,58590,-4.7328,58590,18.441599999999998,58590,0,58590,0,58590,0.006694793701171875,58590,36.538553237915039,58590,-3.9348559089376276,58590,2044.0105442292675,58590,90,58590,53.478,58590,15,58590,15,58590,32,58590,425
58600,-7.2376151279726084E-06,58600,-0.99849975313858863,58600,0.0005353278560638428,58600,36.510708763718604,58600,0,58600,36.51,58600,0.00054,58600,-0.0017,58600,-4.6512,58600,18.6864,58600,0,58600,0,58600,0.0071239471435546875,58600,36.528339385986328,58600,-3.9348406981025961,58600,2044.0074151472629,58600,90,58600,53.488,58600,15,58600,15,58600,32,58600,435
58610,6.5310222519136285E-06,58610,-0.99809624035318156,58610,0.00053549883270263669,58610,36.500715689563755,58610,0,58610,36.5,58610,0.00054,58610,-0.00171,58610,-4.4064,58610,19.0128,58610,0,58610,0,58610,0.006866455078125,58610,36.518125534057617,58610,-3.9348191053230237,58610,2043.9998758298102,58610,90,58610,53.498,58610,15,58610,15,58610,32,58610,445
58620,3.3446806737674491E-06,58620,-0.99766208107124443,58620,0.00053549883270263669,58620,36.49072689085007,58620,0,58620,36.49,58620,0.00054,58620,-0.00172,58620,-4.2432,58620,18.6864,58620,0,58620,0,58620,0.0069522857666015625,58620,36.508083343505859,58620,-3.9347919110046239,58620,2043.9885149175846,58620,90,58620,53.508,58620,15,58620,15,58620,32,58620,455
58630,2.3963259188368732E-06,58630,-0.998812582429109,58630,0.00053549883270263669,58630,36.4807187671423,58630,0,58630,36.48,58630,0.00054,58630,-0.00172,58630,-4.9776,58630,18.6864,58630,0,58630,0,58630,0.0069522857666015625,58630,36.498212814331055,58630,-3.9347636844214824,58630,2043.9744587643702,58630,90,58630,53.518,58630,15,58630,15,58630,32,58630,465
58640,-8.8625446050146268E-06,58640,-0.99868833622583741,58640,0.0005353278560638428,58640,36.47071628701687,58640,0,58640,36.47,58640,0.00054,58640,-0.00171,58640,-4.488,58640,18.6864,58640,0,58640,0,58640,0.0069522857666015625,58640,36.48834228515625,58640,-3.9347370327656996,58640,2043.9589752094707,58640,90,58640,53.528,58640,15,58640,15,58640,32,58640,475
58650,4.0655745418741689E-06,58650,-0.9984886751616685,58650,0.00053549883270263669,58650,36.460716885209088,58650,0,58650,36.46,58650,0.00054,58650,-0.00171,58650,-4.2432,58650,18.6048,58650,0,58650,0,58650,0.006694793701171875,58650,36.478128433227539,58650,-3.9347115331608631,58650,2043.9427633313744,58650,90,58650,53.538,58650,15,58650,15,58650,32,58650,485
58660,1.082837804727799E-05,58660,-0.99741775375457753,58660,0.00053549883270263669,58660,36.45073390109539,58660,0,58660,36.45,58660,0.00054,58660,-0.00173,58660,-4.488,58660,19.0128,58660,0,58660,0,58660,0.0066089630126953125,58660,36.468000411987305,58660,-3.934687628290241,58660,2043.9263670462246,58660,90,58660,53.548,58660,15,58660,15,58660,32,58660,495
58670,-2.4428758904121014E-05,58670,-0.99761264474267186,58670,0.0005351568794250488,58670,36.440744760346412,58670,0,58670,36.44,58670,0.00054,58670,-0.00174,58670,-4.2432,58670,19.0128,58670,0,58670,0,58670,0.0067806243896484375,58670,36.457786560058594,58670,-3.9346637282327079,58670,2043.9107351853684,58670,90,58670,53.558,58670,15,58670,15,58670,32,58670,503
58680,6.7353021045569679E-06,58680,-0.99795595521159508,58680,0.00053549883270263669,58680,36.430751173138624,58680,0,58680,36.43,58680,0.00054,58680,-0.00175,58680,-4.2432,58680,19.0128,58680,0,58680,0,58680,0.007038116455078125,58680,36.448001861572266,58680,-3.934638972975661,58680,2043.8975510106536,58680,90,58680,53.568,58680,15,58680,15,58680,32,58680,515
58690,5.456309061622246E-06,58690,-0.99820797984138543,58690,0.00053549883270263669,58690,36.420755362701421,58690,0,58690,36.42,58690,0.00054,58690,-0.00176,58690,-4.3248,58690,18.6864,58690,0,58690,0,58690,0.0069522857666015625,58690,36.437530517578125,58690,-3.934615148426134,58690,2043.8885548753804,58690,90,58690,53.578,58690,15,58690,15,58690,32,58690,525
58700,2.6950123066406889E-05,58700,-0.99962871721601332,58700,0.00053566980934143069,58700,36.410741082358363,58700,0,58700,36.41,58700,0.00054,58700,-0.00175,58700,-4.1615999999999991,58700,18.6864,58700,0,58700,0,58700,0.0071239471435546875,58700,36.427831649780273,58700,-3.9345936186995076,58700,2043.8851605956354,58700,90,58700,53.588,58700,15,58700,15,58700,32,58700,535
58710,-7.4701979707160767E-06,58710,-0.99998030386277248,58710,0.0005353278560638428,58710,36.400725091838837,58710,0,58710,36.4,58710,0.00054,58710,-0.00173,58710,-4.7328,58710,18.6048,58710,0,58710,0,58710,0.007038116455078125,58710,36.417617797851562,58710,-3.9345713955223305,58710,2043.8880136792272,58710,90,58710,53.598,58710,15,58710,15,58710,32,58710,545
58720,-9.51407026992166E-06,58720,-1.0001654613080571,58720,0.0005353278560638428,58720,36.390711495566372,58720,0,58720,36.39,58720,0.00054,58720,-0.00172,58720,-5.304,58720,18.5232,58720,0,58720,0,58720,0.006866455078125,58720,36.407747268676758,58720,-3.9345485065087935,58720,2043.8962757610682,58720,90,58720,53.608,58720,15,58720,15,58720,32,58720,555
